0.0,1.0,50.0
0.0,1.0,50.0
1.0,1.0,50.0
0.0,1.0,47.5
1.0,1.0,50.0
0.0,1.0,47.5
1.0,1.0,47.5
0.0,1.0,45.0
1.0,1.0,45.0
1.0,1.0,45.0
0.0,0.0,47.5
0.0,1.0,45.0
0.0,0.0,47.5
0.0,1.0,45.0
1.0,1.0,45.0
0.0,0.0,47.5
1.0,1.0,50.0
1.0,1.0,50.0
0.0,0.0,52.5
1.0,1.0,52.5
1.0,1.0,52.5
1.0,1.0,52.5
0.0,0.0,55.00000000000001
1.0,1.0,57.49999999999999
1.0,1.0,60.0
0.0,1.0,60.0
1.0,1.0,60.0
1.0,1.0,62.5
1.0,1.0,65.0
1.0,1.0,67.5
1.0,1.0,70.0
1.0,1.0,70.0
0.0,0.0,72.5
0.0,1.0,70.0
0.0,1.0,67.5
0.0,1.0,65.0
1.0,1.0,67.5
0.0,1.0,65.0
1.0,1.0,67.5
0.0,1.0,67.5
0.0,1.0,67.5
0.0,1.0,67.5
1.0,1.0,67.5
0.0,1.0,67.5
0.0,1.0,65.0
0.0,1.0,65.0
0.0,1.0,62.5
1.0,1.0,65.0
0.0,0.0,65.0
1.0,1.0,65.0
1.0,1.0,65.0
1.0,1.0,67.5
0.0,1.0,65.0
0.0,1.0,65.0
0.0,0.0,65.0
0.0,1.0,62.5
1.0,1.0,62.5
1.0,1.0,62.5
0.0,1.0,60.0
1.0,1.0,60.0
1.0,1.0,60.0
0.0,0.0,60.0
1.0,1.0,60.0
1.0,1.0,60.0
1.0,1.0,60.0
1.0,1.0,62.5
0.0,1.0,60.0
0.0,1.0,57.49999999999999
0.0,0.0,57.49999999999999
0.0,1.0,55.00000000000001
0.0,1.0,52.5
1.0,1.0,52.5
0.0,1.0,50.0
1.0,1.0,52.5
1.0,1.0,55.00000000000001
1.0,1.0,57.49999999999999
0.0,1.0,55.00000000000001
0.0,0.0,57.49999999999999
1.0,1.0,57.49999999999999
0.0,1.0,57.49999999999999
0.0,1.0,57.49999999999999
0.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
0.0,1.0,57.49999999999999
1.0,1.0,60.0
0.0,1.0,60.0
0.0,1.0,60.0
0.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
0.0,1.0,55.00000000000001
0.0,0.0,55.00000000000001
0.0,1.0,52.5
1.0,1.0,55.00000000000001
1.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
1.0,1.0,60.0
0.0,1.0,57.49999999999999
0.0,1.0,55.00000000000001
0.0,1.0,55.00000000000001
0.0,0.0,55.00000000000001
0.0,1.0,52.5
1.0,1.0,52.5
1.0,1.0,52.5
0.0,1.0,50.0
1.0,1.0,50.0
1.0,1.0,50.0
0.0,1.0,50.0
0.0,0.0,52.5
0.0,1.0,50.0
0.0,0.0,52.5
1.0,1.0,55.00000000000001
1.0,1.0,55.00000000000001
1.0,1.0,57.49999999999999
0.0,0.0,57.49999999999999
0.0,1.0,55.00000000000001
0.0,1.0,52.5
1.0,1.0,55.00000000000001
0.0,1.0,52.5
1.0,1.0,52.5
0.0,1.0,52.5
1.0,1.0,55.00000000000001
1.0,1.0,57.49999999999999
0.0,1.0,55.00000000000001
0.0,1.0,55.00000000000001
0.0,0.0,55.00000000000001
0.0,0.0,57.49999999999999
1.0,1.0,60.0
0.0,0.0,62.5
0.0,1.0,60.0
0.0,0.0,62.5
1.0,1.0,62.5
0.0,1.0,62.5
0.0,0.0,62.5
0.0,1.0,60.0
1.0,1.0,60.0
0.0,1.0,57.49999999999999
1.0,1.0,60.0
0.0,1.0,60.0
0.0,1.0,60.0
0.0,0.0,60.0
0.0,1.0,60.0
0.0,1.0,57.49999999999999
0.0,1.0,55.00000000000001
1.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
1.0,1.0,60.0
1.0,1.0,60.0
1.0,1.0,62.5
1.0,1.0,62.5
0.0,1.0,60.0
0.0,1.0,57.49999999999999
0.0,1.0,55.00000000000001
1.0,1.0,55.00000000000001
0.0,0.0,57.49999999999999
0.0,0.0,60.0
0.0,0.0,60.0
0.0,1.0,60.0
0.0,0.0,60.0
0.0,1.0,60.0
0.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
1.0,1.0,60.0
1.0,1.0,62.5
1.0,1.0,62.5
1.0,1.0,62.5
1.0,1.0,62.5
0.0,1.0,60.0
0.0,0.0,62.5
0.0,0.0,62.5
1.0,1.0,62.5
1.0,1.0,65.0
1.0,1.0,65.0
1.0,1.0,67.5
1.0,1.0,67.5
1.0,1.0,70.0
0.0,0.0,70.0
1.0,1.0,72.5
0.0,0.0,75.0
1.0,1.0,75.0
1.0,1.0,77.5
1.0,1.0,80.0
0.0,1.0,80.0
0.0,1.0,77.5
1.0,1.0,77.5
0.0,1.0,75.0
0.0,1.0,72.5
1.0,1.0,72.5
0.0,0.0,72.5
1.0,1.0,72.5
0.0,0.0,75.0
0.0,1.0,75.0
1.0,1.0,77.5
0.0,1.0,75.0
1.0,1.0,75.0
1.0,1.0,75.0
1.0,1.0,75.0
0.0,1.0,75.0
0.0,1.0,72.5
1.0,1.0,75.0
1.0,1.0,77.5
1.0,1.0,77.5
1.0,1.0,77.5
0.0,1.0,75.0
0.0,1.0,72.5
1.0,1.0,72.5
1.0,1.0,72.5
1.0,1.0,75.0
0.0,1.0,72.5
1.0,1.0,72.5
1.0,1.0,72.5
1.0,1.0,72.5
0.0,1.0,70.0
0.0,0.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
0.0,1.0,67.5
0.0,1.0,67.5
0.0,0.0,70.0
0.0,1.0,67.5
0.0,0.0,70.0
1.0,1.0,72.5
0.0,0.0,72.5
0.0,1.0,70.0
0.0,1.0,67.5
1.0,1.0,67.5
0.0,0.0,70.0
0.0,1.0,67.5
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
0.0,1.0,70.0
0.0,0.0,72.5
1.0,1.0,72.5
0.0,0.0,72.5
0.0,0.0,72.5
0.0,1.0,70.0
0.0,1.0,70.0
1.0,1.0,72.5
0.0,1.0,70.0
1.0,1.0,70.0
0.0,1.0,67.5
1.0,1.0,70.0
0.0,1.0,67.5
1.0,1.0,67.5
1.0,1.0,67.5
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
0.0,0.0,70.0
1.0,1.0,70.0
0.0,1.0,67.5
1.0,1.0,70.0
1.0,1.0,72.5
1.0,1.0,72.5
0.0,0.0,75.0
1.0,1.0,75.0
1.0,1.0,75.0
1.0,1.0,75.0
1.0,1.0,77.5
0.0,1.0,77.5
0.0,1.0,75.0
0.0,1.0,72.5
0.0,1.0,72.5
0.0,1.0,70.0
1.0,1.0,70.0
0.0,1.0,67.5
1.0,1.0,67.5
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
0.0,1.0,70.0
1.0,1.0,72.5
0.0,0.0,72.5
1.0,1.0,75.0
1.0,1.0,75.0
1.0,1.0,77.5
0.0,1.0,75.0
0.0,0.0,77.5
0.0,0.0,77.5
1.0,1.0,77.5
0.0,1.0,75.0
1.0,1.0,75.0
0.0,1.0,72.5
0.0,1.0,70.0
0.0,1.0,67.5
0.0,1.0,65.0
0.0,1.0,62.5
0.0,1.0,60.0
0.0,1.0,60.0
1.0,1.0,60.0
0.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
0.0,1.0,55.00000000000001
0.0,1.0,52.5
0.0,0.0,52.5
1.0,1.0,55.00000000000001
0.0,1.0,55.00000000000001
0.0,0.0,57.49999999999999
0.0,1.0,57.49999999999999
1.0,1.0,60.0
0.0,1.0,57.49999999999999
0.0,1.0,57.49999999999999
0.0,0.0,57.49999999999999
0.0,1.0,55.00000000000001
0.0,1.0,52.5
1.0,1.0,52.5
0.0,0.0,52.5
1.0,1.0,52.5
1.0,1.0,55.00000000000001
1.0,1.0,55.00000000000001
1.0,1.0,55.00000000000001
1.0,1.0,55.00000000000001
0.0,0.0,55.00000000000001
1.0,1.0,55.00000000000001
0.0,0.0,57.49999999999999
1.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
0.0,0.0,57.49999999999999
0.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
1.0,1.0,60.0
0.0,1.0,60.0
1.0,1.0,62.5
1.0,1.0,65.0
1.0,1.0,67.5
1.0,1.0,70.0
0.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,72.5
1.0,1.0,72.5
0.0,1.0,70.0
0.0,1.0,67.5
0.0,1.0,67.5
1.0,1.0,70.0
0.0,1.0,67.5
0.0,1.0,65.0
1.0,1.0,67.5
1.0,1.0,67.5
0.0,1.0,67.5
1.0,1.0,67.5
1.0,1.0,70.0
1.0,1.0,72.5
0.0,1.0,70.0
0.0,1.0,70.0
1.0,1.0,72.5
1.0,1.0,72.5
1.0,1.0,72.5
1.0,1.0,72.5
0.0,0.0,72.5
1.0,1.0,72.5
1.0,1.0,72.5
1.0,1.0,72.5
0.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
0.0,1.0,67.5
0.0,1.0,65.0
0.0,1.0,65.0
0.0,1.0,62.5
0.0,1.0,60.0
0.0,1.0,60.0
1.0,1.0,60.0
1.0,1.0,60.0
1.0,1.0,60.0
0.0,1.0,57.49999999999999
1.0,1.0,60.0
1.0,1.0,60.0
0.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
1.0,1.0,60.0
1.0,1.0,62.5
0.0,1.0,62.5
1.0,1.0,62.5
0.0,0.0,65.0
1.0,1.0,67.5
1.0,1.0,67.5
1.0,1.0,67.5
1.0,1.0,70.0
0.0,1.0,67.5
0.0,1.0,65.0
1.0,1.0,65.0
1.0,1.0,67.5
0.0,1.0,67.5
0.0,0.0,67.5
1.0,1.0,67.5
1.0,1.0,67.5
1.0,1.0,67.5
1.0,1.0,67.5
1.0,1.0,67.5
0.0,0.0,67.5
0.0,1.0,65.0
0.0,1.0,65.0
1.0,1.0,65.0
1.0,1.0,65.0
1.0,1.0,65.0
0.0,1.0,65.0
1.0,1.0,67.5
0.0,1.0,67.5
1.0,1.0,70.0
1.0,1.0,72.5
0.0,1.0,72.5
1.0,1.0,72.5
1.0,1.0,72.5
0.0,1.0,70.0
0.0,1.0,70.0
0.0,0.0,70.0
0.0,1.0,67.5
0.0,1.0,67.5
0.0,1.0,65.0
1.0,1.0,65.0
0.0,1.0,62.5
0.0,1.0,62.5
0.0,1.0,60.0
0.0,1.0,57.49999999999999
0.0,1.0,55.00000000000001
0.0,1.0,52.5
0.0,1.0,50.0
0.0,1.0,47.5
0.0,1.0,47.5
1.0,1.0,50.0
1.0,1.0,50.0
1.0,1.0,50.0
1.0,1.0,52.5
0.0,0.0,52.5
1.0,1.0,52.5
0.0,1.0,50.0
0.0,1.0,47.5
0.0,1.0,45.0
0.0,1.0,42.5
0.0,1.0,40.0
1.0,1.0,42.5
0.0,0.0,45.0
0.0,1.0,42.5
0.0,0.0,42.5
0.0,1.0,40.0
1.0,1.0,42.5
0.0,0.0,42.5
0.0,0.0,45.0
1.0,1.0,45.0
0.0,1.0,42.5
0.0,1.0,42.5
0.0,1.0,40.0
0.0,1.0,37.5
1.0,1.0,40.0
1.0,1.0,42.5
0.0,1.0,40.0
0.0,1.0,40.0
0.0,0.0,42.5
1.0,1.0,45.0
0.0,0.0,45.0
1.0,1.0,47.5
1.0,1.0,50.0
0.0,1.0,50.0
1.0,1.0,52.5
0.0,1.0,52.5
1.0,1.0,55.00000000000001
1.0,1.0,57.49999999999999
0.0,0.0,60.0
1.0,1.0,62.5
0.0,1.0,60.0
1.0,1.0,60.0
1.0,1.0,60.0
0.0,0.0,60.0
0.0,1.0,57.49999999999999
1.0,1.0,57.49999999999999
1.0,1.0,60.0
0.0,1.0,60.0
0.0,0.0,62.5
0.0,0.0,65.0
1.0,1.0,67.5
1.0,1.0,67.5
1.0,0.0,65.0
1.0,1.0,67.5
0.0,0.0,67.5
0.0,0.0,70.0
1.0,1.0,70.0
0.0,0.0,70.0
1.0,1.0,70.0
1.0,1.0,70.0
0.0,0.0,72.5
0.0,0.0,75.0
0.0,0.0,77.5
1.0,1.0,80.0
1.0,0.0,77.5
0.0,0.0,77.5
1.0,1.0,80.0
0.0,0.0,82.5
0.0,0.0,82.5
0.0,0.0,82.5
0.0,1.0,80.0
1.0,1.0,80.0
1.0,1.0,80.0
0.0,1.0,80.0
0.0,0.0,80.0
0.0,0.0,82.5
0.0,0.0,82.5
1.0,0.0,80.0
0.0,0.0,80.0
1.0,1.0,80.0
1.0,1.0,82.5
1.0,1.0,82.5
0.0,0.0,82.5
0.0,0.0,82.5
0.0,0.0,85.0
0.0,0.0,85.0
0.0,0.0,85.0
0.0,0.0,87.5
1.0,1.0,87.5
0.0,0.0,87.5
1.0,1.0,87.5
0.0,0.0,87.5
0.0,0.0,90.0
0.0,0.0,90.0
0.0,0.0,90.0
1.0,1.0,90.0
0.0,0.0,90.0
0.0,0.0,90.0
1.0,0.0,87.5
0.0,0.0,87.5
1.0,1.0,87.5
1.0,1.0,87.5
0.0,0.0,87.5
0.0,0.0,87.5
1.0,0.0,87.5
0.0,0.0,87.5
1.0,0.0,85.0
1.0,1.0,85.0
1.0,1.0,85.0
1.0,1.0,85.0
0.0,0.0,87.5
0.0,0.0,87.5
0.0,0.0,87.5
0.0,0.0,90.0
0.0,0.0,90.0
1.0,0.0,87.5
0.0,0.0,87.5
1.0,0.0,87.5
1.0,1.0,87.5
1.0,1.0,87.5
0.0,0.0,87.5
1.0,1.0,87.5
1.0,1.0,87.5
0.0,0.0,87.5
0.0,0.0,87.5
0.0,0.0,87.5
1.0,1.0,87.5
0.0,0.0,87.5
1.0,1.0,87.5
0.0,0.0,87.5
1.0,1.0,87.5
1.0,0.0,85.0
0.0,0.0,85.0
1.0,1.0,85.0
1.0,1.0,85.0
1.0,1.0,85.0
1.0,0.0,82.5
1.0,1.0,82.5
1.0,1.0,85.0
0.0,0.0,85.0
1.0,1.0,85.0
0.0,0.0,85.0
0.0,0.0,85.0
1.0,1.0,85.0
1.0,1.0,87.5
0.0,0.0,87.5
0.0,1.0,87.5
1.0,1.0,87.5
1.0,1.0,87.5
0.0,0.0,87.5
0.0,0.0,87.5
1.0,1.0,87.5
1.0,1.0,87.5
1.0,1.0,87.5
1.0,1.0,87.5
0.0,0.0,90.0
0.0,0.0,90.0
0.0,1.0,90.0
1.0,0.0,87.5
0.0,0.0,87.5
0.0,1.0,85.0
0.0,0.0,85.0
1.0,1.0,85.0
0.0,0.0,85.0
1.0,1.0,85.0
0.0,1.0,82.5
0.0,0.0,82.5
0.0,0.0,82.5
0.0,0.0,82.5
1.0,1.0,82.5
0.0,1.0,80.0
0.0,0.0,82.5
0.0,1.0,80.0
0.0,1.0,77.5
1.0,1.0,77.5
0.0,0.0,77.5
1.0,1.0,80.0
0.0,0.0,80.0
1.0,1.0,80.0
1.0,1.0,80.0
1.0,1.0,80.0
1.0,1.0,80.0
0.0,1.0,77.5
0.0,1.0,75.0
0.0,1.0,72.5
0.0,0.0,72.5
0.0,0.0,75.0
1.0,1.0,75.0
0.0,0.0,75.0
1.0,1.0,75.0
0.0,0.0,75.0
1.0,1.0,75.0
0.0,0.0,75.0
1.0,1.0,75.0
1.0,1.0,75.0
1.0,1.0,75.0
1.0,1.0,75.0
1.0,1.0,77.5
0.0,0.0,80.0
0.0,1.0,77.5
0.0,0.0,80.0
0.0,0.0,80.0
1.0,1.0,80.0
0.0,0.0,80.0
1.0,0.0,77.5
1.0,1.0,80.0
0.0,0.0,80.0
1.0,1.0,80.0
0.0,0.0,80.0
0.0,0.0,80.0
1.0,1.0,82.5
0.0,0.0,82.5
1.0,1.0,85.0
1.0,1.0,87.5
0.0,0.0,87.5
1.0,1.0,87.5
0.0,0.0,87.5
0.0,0.0,87.5
1.0,1.0,87.5
0.0,0.0,87.5
0.0,0.0,87.5
1.0,1.0,87.5
0.0,0.0,90.0
1.0,1.0,92.5
1.0,1.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,0.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
0.0,1.0,90.0
1.0,1.0,90.0
0.0,0.0,90.0
1.0,1.0,90.0
1.0,1.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,0.0,92.5
1.0,1.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
1.0,1.0,97.5
1.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,1.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
1.0,1.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
1.0,0.0,90.0
1.0,1.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
1.0,1.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,0.0,97.5
1.0,1.0,97.5
1.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,1.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
0.0,1.0,90.0
1.0,1.0,90.0
1.0,1.0,90.0
1.0,1.0,90.0
1.0,0.0,90.0
0.0,0.0,90.0
0.0,0.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
0.0,0.0,92.5
0.0,1.0,90.0
1.0,1.0,90.0
0.0,0.0,90.0
1.0,1.0,90.0
1.0,1.0,90.0
0.0,0.0,90.0
0.0,0.0,90.0
1.0,1.0,90.0
0.0,0.0,90.0
1.0,1.0,90.0
0.0,0.0,90.0
1.0,1.0,90.0
1.0,1.0,90.0
0.0,0.0,90.0
1.0,1.0,90.0
1.0,1.0,90.0
0.0,0.0,90.0
0.0,0.0,90.0
0.0,0.0,90.0
1.0,1.0,90.0
0.0,0.0,90.0
1.0,1.0,90.0
1.0,1.0,90.0
1.0,1.0,90.0
0.0,0.0,92.5
1.0,1.0,92.5
1.0,1.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
0.0,1.0,90.0
0.0,0.0,92.5
0.0,0.0,92.5
1.0,1.0,92.5
0.0,0.0,92.5
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,0.0,100.0
1.0,1.0,100.0
0.0,0.0,100.0
0.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
0.0,0.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,1.0,95.0
1.0,1.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
0.0,0.0,95.0
0.0,0.0,95.0
1.0,1.0,95.0
1.0,1.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
0.0,0.0,97.5
1.0,1.0,97.5
0.0,0.0,97.5
0.0,1.0,95.0
